paper_id,source_record_id,reading_tier,case_id,condition_id,time_or_stage,spatial_location,parameter_group,parameter_name,reported_value,reported_unit,normalized_value,normalized_unit,value_status,definition,source_location,source_type,extraction_status,verification_status,notes,parameter_record_id,context_id,parameter_role,parameter_context,reference_frame,state_qualifier,event_id,interval_id,history_id,ratio_id,dimensionless_definition_id,process_relation_id,source_locator_id,sign_convention,missing_reason,schema_version
C016,C-SD-09,tier1,C016-C03,C016-C03,,,droplet_initial,droplet_diameter_initial,0.5,mm,0.0005,m,reported,Initial water-droplet diameter Di,"PDF p.13, Fig. 6 labels",figure,complete,verified,,PAR-C016-0016,CTX-C016-C016-C03,initial_condition,,,,,,,,,,LOC-C016-0003,,,1.1
C016,C-SD-09,tier1,C016-C03,C016-C03,,,droplet_response,breakup_regime,RTP,,,,reported,Author breakup-mode label,"PDF p.13, Fig. 6",figure,complete,verified,,PAR-C016-0017,CTX-C016-C016-C03,descriptive_state,,,,,,,,,PROC-C016-001,LOC-C016-0004,,,1.1
C016,C-SD-09,tier1,C016-C04,C016-C04,,,shock_structure,M_s,1.45,,,,reported,Incident shock velocity divided by sound speed ahead of shock,"PDF p.8, definitions",text,complete,verified,,PAR-C016-0018,CTX-C016-C016-C04,operating_condition,incident_shock,NV,,,,,,DIM-C016-010,,LOC-C016-0002,,,1.1
C016,C-SD-09,tier1,C016-C04,C016-C04,,,dimensionless_numbers,We_reported,795,,,,reported,ρa Vi²Di/σ with post-shock induced airflow,"PDF p.13, Fig. 6 labels",figure,complete,verified,,PAR-C016-0019,CTX-C016-C016-C04,operating_condition,shock_droplet_loading,,,,,,,DIM-C016-011,,LOC-C016-0003,,,1.1
C016,C-SD-09,tier1,C016-C04,C016-C04,,,dimensionless_numbers,Re_reported,12000,,,,reported,ρa ViDi/μa with post-shock induced airflow,"PDF p.13, Fig. 6 labels",figure,complete,verified,,PAR-C016-0020,CTX-C016-C016-C04,operating_condition,shock_droplet_loading,,,,,,,DIM-C016-012,,LOC-C016-0003,,,1.1
C016,C-SD-09,tier1,C016-C04,C016-C04,,,droplet_initial,droplet_diameter_initial,0.5,mm,0.0005,m,reported,Initial water-droplet diameter Di,"PDF p.13, Fig. 6 labels",figure,complete,verified,,PAR-C016-0021,CTX-C016-C016-C04,initial_condition,,,,,,,,,,LOC-C016-0003,,,1.1
C016,C-SD-09,tier1,C016-C04,C016-C04,,,droplet_response,breakup_regime,RTP,,,,reported,Author breakup-mode label,"PDF p.13, Fig. 6",figure,complete,verified,,PAR-C016-0022,CTX-C016-C016-C04,descriptive_state,,,,,,,,,PROC-C016-001,LOC-C016-0004,,,1.1
D003,D-IC-03,tier1,ALL,ALL,,,study_context,study_type,mixed,,,,reported,Schlieren/dynamic-pressure experiments plus a one-dimensional dilute two-phase transient model.,"PDF p.1, Abstract",text,complete,verified,,PAR-D003-0001,CTX-D003-ALL,classification,,,,,,,,,,LOC-D003-0001,,,1.1
D003,D-IC-03,tier1,ALL,ALL,,,study_context,application_context,Core loading-duration test for a jet-induced shock followed closely by an expansion wave.,,,,reported,Pilot-role context,"PDF p.1, Abstract",text,complete,verified,,PAR-D003-0002,CTX-D003-ALL,descriptive_state,,,,,,,,,,LOC-D003-0001,,,1.1
D003,D-IC-03,tier1,D003-E01,D003-E01,,,injection_conditions,injection_pressure,1600,bar,160000000,Pa,reported,Injection-pressure differential,"PDF p.3, Table 1",text,complete,verified,,PAR-D003-0003,CTX-D003-D003-E01,operating_condition,,,,,,,,,,LOC-D003-0002,,,1.1
D003,D-IC-03,tier1,D003-E01,D003-E01,,,injector_nozzle,nozzle_diameter,120,μm,0.00012,m,reported,Five-hole injector orifice diameter,"PDF p.3, Table 1",text,complete,verified,,PAR-D003-0004,CTX-D003-D003-E01,operating_condition,,,,,,,,,,LOC-D003-0002,,,1.1
D003,D-IC-03,tier1,D003-M01,D003-M01,,,shock_structure,shock_Mach_number,1.0005–1.1,,,,reported,Inferred in paper from measured pressure amplitude using shock relation,"PDF p.5, pressure analysis",text,complete,verified,,PAR-D003-0005,CTX-D003-D003-M01,operating_condition,incident_shock,NV,,,,,,DIM-D003-001,,LOC-D003-0003,,,1.1
D003,D-IC-03,tier1,D003-M01,D003-M01,shocked-state exposure,,shock_loading,loading_duration,60,μs,6e-05,s,reported,Duration of shocked gas state for the 50 μm modeled case; not front passage,"PDF p.9, response discussion",text,complete,verified,,PAR-D003-0006,CTX-D003-D003-M01,simulated_output,,,,,INT-D003-002,,,,,LOC-D003-0004,,,1.1
D003,D-IC-03,tier1,D003-M01,D003-M01,,,droplet_initial,droplet_diameter_initial,50,μm,5e-05,m,reported,Modeled initial diameter,"PDF p.9, response discussion",text,complete,verified,,PAR-D003-0007,CTX-D003-D003-M01,model_input,,,,,,,,,,LOC-D003-0004,,,1.1
D003,D-IC-03,tier1,D003-M01,D003-M01,,,droplet_response,aerodynamic_time,750,μs,0.00075,s,reported,Stokes response-time comparison for 50 μm droplet,"PDF p.9, response discussion",text,complete,verified,,PAR-D003-0008,CTX-D003-D003-M01,measured_output,,,,,,,,,PROC-D003-001,LOC-D003-0004,,,1.1
D003,D-IC-03,tier1,D003-M01,D003-M01,,,droplet_response,breakup_time,NA,,,,NA,Breakup disabled in model,"PDF p.6, model assumptions",text,complete,verified,,PAR-D003-0009,CTX-D003-D003-M01,simulated_output,,,,,,,,,PROC-D003-001,LOC-D003-0005,,Parameter is not physically or methodologically applicable: Breakup disabled in model,1.1
B013,B-H2-08,tier1,ALL,ALL,,,study_context,study_type,numerical,,,,reported,Three-dimensional compressible simulation with adaptive mesh refinement; nonreacting H2 jet into atmosphere.,"PDF p.1, Abstract",text,complete,verified,,PAR-B013-0001,CTX-B013-ALL,classification,,,,,,,,,,LOC-B013-0001,,,1.1
B013,B-H2-08,tier1,ALL,ALL,,,study_context,application_context,"Very-high-pressure starting-transient benchmark separating Mach-disk formation, trajectory, and stabilization.",,,,reported,Pilot-role context,"PDF p.1, Abstract",text,complete,verified,,PAR-B013-0002,CTX-B013-ALL,descriptive_state,,,,,,,,,,LOC-B013-0001,,,1.1
B013,B-H2-08,tier1,B013-C01,B013-C01,,,injector_nozzle,nozzle_diameter,0.2,mm,0.0002,m,reported,Circular orifice diameter,"PDF p.5, Table 1",text,complete,verified,,PAR-B013-0003,CTX-B013-B013-C01,model_input,,,,,,,,,,LOC-B013-0002,,,1.1
B013,B-H2-08,tier1,B013-C01,B013-C01,,,injection_conditions,stagnation_pressure,82,MPa,82000000,Pa,reported,Hydrogen storage pressure p0,"PDF p.5, Table 1",text,complete,verified,,PAR-B013-0004,CTX-B013-B013-C01,boundary_condition,,,,,,,,,,LOC-B013-0002,,,1.1
B013,B-H2-08,tier1,B013-C01,B013-C01,,,injection_conditions,injector_pressure,43.2,MPa,43200000,Pa,reported,Specified sonic-inlet pressure pe,"PDF p.5, Table 1",text,complete,verified,,PAR-B013-0005,CTX-B013-B013-C01,boundary_condition,,,,,,,,,,LOC-B013-0002,,,1.1
B013,B-H2-08,tier1,B013-C01,B013-C01,,,jet_global,NPR_reported,809.3,,,,reported,Reported storage-pressure/ambient ratio,"PDF p.14, Conclusions",text,complete,verified,,PAR-B013-0006,CTX-B013-B013-C01,operating_condition,pressure_ratio,,,,,,RATIO-B013-001,,,LOC-B013-0003,,,1.1
B013,B-H2-08,tier1,B013-C01,B013-C01,formation,,shock_structure,mach_disk_formation_time,19–22,μs,,,reported,First Mach-disk formation interval,"PDF p.11, transient results",text,complete,verified,,PAR-B013-0007,CTX-B013-B013-C01,simulated_output,mach_disk,,formation,EVT-B013-002,,HIST-B013-001,,,,LOC-B013-0004,,,1.1
B013,B-H2-08,tier1,B013-C01,B013-C01,37–42 μs; stabilized,,shock_structure,mach_disk_distance,3.8,mm,0.0038,m,reported,Later dynamically stable/oscillating axial position,"PDF p.12, Figs. 17–18",text,complete,verified,,PAR-B013-0008,CTX-B013-B013-C01,simulated_output,mach_disk,,stabilized,EVT-B013-003,,HIST-B013-001,,,,LOC-B013-0005,,,1.1
B029,B-E-09,tier1,ALL,ALL,,,study_context,study_type,mixed,,,,reported,Pressure measurement and schlieren experiment coupled with 3D LES of an underexpanded H2 jet.,"PDF p.1, Abstract",text,complete,verified,,PAR-B029-0001,CTX-B029-ALL,classification,,,,,,,,,,LOC-B029-0001,,,1.1
B029,B-E-09,tier1,ALL,ALL,,,study_context,application_context,Time-dependent injector pressure-building and dynamic-Mach-disk benchmark.,,,,reported,Pilot-role context,"PDF p.1, Abstract",text,complete,verified,,PAR-B029-0002,CTX-B029-ALL,descriptive_state,,,,,,,,,,LOC-B029-0001,,,1.1
B029,B-E-09,tier1,ALL,ALL,,,injector_nozzle,nozzle_diameter,0.5,mm,0.0005,m,reported,Single-hole nozzle diameter,"PDF p.3, Fig. 1",text,complete,verified,,PAR-B029-0003,CTX-B029-ALL,operating_condition,,,,,,,,,,LOC-B029-0002,,,1.1
B029,B-E-09,tier1,ALL,ALL,,,ambient_conditions,back_pressure,0.1,MPa,100000,Pa,reported,Background pressure p_b; pressure type not explicitly stated,"PDF p.3, method",text,complete,verified,,PAR-B029-0004,CTX-B029-ALL,operating_condition,,,,,,,,,,LOC-B029-0003,,,1.1
B029,B-E-09,tier1,ALL,ALL,,,jet_global,NPR_definition,p_in(t)/p_b,,,,reported,Internal injector pressure divided by background pressure; time dependent,"PDF p.3, definition",text,complete,verified,,PAR-B029-0005,CTX-B029-ALL,measured_output,pressure_ratio,,,,,,RATIO-B029-001,,,LOC-B029-0004,,,1.1
B029,B-E-09,tier1,B029-C01,B029-C01,,,injection_conditions,injector_pressure,time series rising to 9,MPa,,,reported,Measured internal injector pressure p_in(t),"PDF p.5, pressure trace",text,complete,verified,Curve not digitized.,PAR-B029-0006,CTX-B029-B029-C01,operating_condition,,,,,,HIST-B029-001,,,,LOC-B029-0005,,,1.1
B029,B-E-09,tier1,ALL,ALL,quasi-steady,,shock_structure,mach_disk_distance,4.21,mm,0.00421,m,reported,Stable mean distance H_disk,"PDF p.9, results",text,complete,verified,,PAR-B029-0007,CTX-B029-ALL,measured_output,mach_disk,,quasi_steady,,,,,,,LOC-B029-0006,,,1.1
B029,B-E-09,tier1,ALL,ALL,quasi-steady,,shock_structure,mach_disk_diameter,0.67,mm,0.00067,m,reported,Stable mean width W_disk,"PDF p.9, results",text,complete,verified,,PAR-B029-0008,CTX-B029-ALL,measured_output,mach_disk,,quasi_steady,,,,,,,LOC-B029-0006,,,1.1
B029,B-E-09,tier1,ALL,ALL,quasi-steady,,jet_global,potential_core_length,19.5,mm,0.0195,m,reported,Stable mean potential-core length,"PDF p.9, results",text,complete,verified,,PAR-B029-0009,CTX-B029-ALL,measured_output,,,,,,,,,,LOC-B029-0006,,,1.1
B029,B-E-09,tier1,B029-C01,B029-C01,,,shock_structure,mach_disk_motion,measured rise to 9 MPa,,,,reported,Pressure-build case and associated dynamic state,"PDF p.7, Table 3",text,complete,verified,,PAR-B029-0010,CTX-B029-B029-C01,measured_output,mach_disk,,motion,EVT-B029-002,,HIST-B029-003,,,,LOC-B029-0007,,,1.1
B029,B-E-09,tier1,B029-C01,B029-C01,turning,,shock_structure,mach_disk_formation_time,1.1,ms,0.0011,s,reported,Turning time of shock/core evolution for the stated pressure history,"PDF p.9, results",text,complete,verified,,PAR-B029-0011,CTX-B029-B029-C01,measured_output,mach_disk,,motion,EVT-B029-002,,HIST-B029-003,,,,LOC-B029-0006,,,1.1
B029,B-E-09,tier1,B029-C02,B029-C02,,,shock_structure,mach_disk_motion,accelerated rise,,,,reported,Pressure-build case and associated dynamic state,"PDF p.7, Table 3",text,complete,verified,,PAR-B029-0012,CTX-B029-B029-C02,measured_output,mach_disk,,motion,EVT-B029-004,,HIST-B029-006,,,,LOC-B029-0007,,,1.1
B029,B-E-09,tier1,B029-C02,B029-C02,turning,,shock_structure,mach_disk_formation_time,0.4,ms,0.0004,s,reported,Turning time of shock/core evolution for the stated pressure history,"PDF p.9, results",text,complete,verified,,PAR-B029-0013,CTX-B029-B029-C02,measured_output,mach_disk,,motion,EVT-B029-004,,HIST-B029-006,,,,LOC-B029-0006,,,1.1
B029,B-E-09,tier1,B029-C03,B029-C03,,,shock_structure,mach_disk_motion,constant 9 MPa,,,,reported,Pressure-build case and associated dynamic state,"PDF p.7, Table 3",text,complete,verified,,PAR-B029-0014,CTX-B029-B029-C03,measured_output,mach_disk,,motion,EVT-B029-006,,HIST-B029-009,,,,LOC-B029-0007,,,1.1
B029,B-E-09,tier1,B029-C03,B029-C03,turning,,shock_structure,mach_disk_formation_time,0.0,ms,0.0,s,reported,Turning time of shock/core evolution for the stated pressure history,"PDF p.9, results",text,complete,verified,,PAR-B029-0015,CTX-B029-B029-C03,measured_output,mach_disk,,motion,EVT-B029-006,,HIST-B029-009,,,,LOC-B029-0006,,,1.1
C031,C-PC-05,tier1,ALL,ALL,,,study_context,study_type,numerical,,,,reported,Three-dimensional conservative sharp-interface computation with real-fluid EOS and Hertz–Knudsen phase-change model.,"PDF p.1, Abstract",text,complete,verified,,PAR-C031-0001,CTX-C031-ALL,classification,,,,,,,,,,LOC-C031-0001,,,1.1
C031,C-PC-05,tier1,ALL,ALL,,,study_context,application_context,"3D hydrocarbon shock-droplet benchmark for real-fluid phase change, deformation, instability and mass flux.",,,,reported,Pilot-role context,"PDF p.1, Abstract",text,complete,verified,,PAR-C031-0002,CTX-C031-ALL,descriptive_state,,,,,,,,,,LOC-C031-0001,,,1.1
C031,C-PC-05,tier1,ALL,ALL,,,droplet_initial,fuel_species,n-dodecane,,,,reported,Single-component droplet and vapor,"PDF p.8, Table II",table,complete,verified,,PAR-C031-0003,CTX-C031-ALL,model_input,,,,,,,,,,LOC-C031-0002,,,1.1
C031,C-PC-05,tier1,ALL,ALL,,,droplet_initial,droplet_diameter_initial,4.8,mm,0.0048,m,reported,Initial droplet diameter D0,"PDF p.8, baseline case",text,complete,verified,,PAR-C031-0004,CTX-C031-ALL,model_input,,,,,,,,,,LOC-C031-0003,,,1.1
C031,C-PC-05,tier1,ALL,ALL,,,droplet_initial,droplet_temperature_initial,490,K,490,K,reported,Initial droplet temperature,"PDF p.8, Table II",text,complete,verified,,PAR-C031-0005,CTX-C031-ALL,model_input,,,,,,,,,,LOC-C031-0002,,,1.1
C031,C-PC-05,tier1,ALL,ALL,,,droplet_initial,liquid_density,593.5,kg/m3,593.5,kg/m3,reported,Reported model input at initial state,"PDF p.8, Table II",text,complete,verified,,PAR-C031-0006,CTX-C031-ALL,model_input,,,,,,,,,,LOC-C031-0002,,,1.1
C031,C-PC-05,tier1,ALL,ALL,,,droplet_initial,liquid_viscosity,0.000196,Pa s,0.000196,Pa s,reported,Reported model input,"PDF p.8, Table II",text,complete,verified,,PAR-C031-0007,CTX-C031-ALL,model_input,,,,,,,,,,LOC-C031-0002,,,1.1
C031,C-PC-05,tier1,ALL,ALL,,,droplet_initial,surface_tension,0.009,N/m,0.009,N/m,reported,Reported model input,"PDF p.8, Table II",text,complete,verified,,PAR-C031-0008,CTX-C031-ALL,model_input,weber_reference_component,,,,,,,,,LOC-C031-0002,,,1.1
C031,C-PC-05,tier1,ALL,ALL,,,dimensionless_numbers,We_reported,82500.0,,,,reported,ρgug²D0/σ using post-shock gas,"PDF p.8, baseline",text,complete,verified,,PAR-C031-0009,CTX-C031-ALL,operating_condition,shock_droplet_loading,,,,,,,DIM-C031-001,,LOC-C031-0004,,,1.1
C031,C-PC-05,tier1,ALL,ALL,,,dimensionless_numbers,Oh_reported,0.00123,,,,reported,μl/√(ρlD0σ),"PDF p.8, baseline",text,complete,verified,,PAR-C031-0010,CTX-C031-ALL,operating_condition,shock_droplet_loading,,,,,,,DIM-C031-002,,LOC-C031-0004,,,1.1
C031,C-PC-05,tier1,C031-C02,C031-C02,,,phase_change,phase_change_model,"Hertz–Knudsen; k_e=0.4, k_c=0.03",,,,reported,Evaporation-dominated coefficient set,"PDF p.6, model coefficients",text,complete,verified,,PAR-C031-0011,CTX-C031-C031-C02,calibrated_coefficient,,,,,,,,,PROC-C031-001,LOC-C031-0005,,,1.1
C031,C-PC-05,tier1,C031-C03,C031-C03,,,phase_change,phase_change_model,"Hertz–Knudsen; k_e=1.0, k_c=0.6",,,,reported,Condensation-dominated coefficient set,"PDF p.6, model coefficients",text,complete,verified,,PAR-C031-0012,CTX-C031-C031-C03,calibrated_coefficient,,,,,,,,,PROC-C031-001,LOC-C031-0005,,,1.1
C031,C-PC-05,tier1,C031-C01,C031-C01,,,shock_structure,incident_shock_Mach,1.47,,,,reported,Incident planar shock Mach,"PDF p.8, case definition",text,complete,verified,,PAR-C031-0013,CTX-C031-C031-C01,operating_condition,incident_shock,NV,,,,,,DIM-C031-003,,LOC-C031-0006,,,1.1
C031,C-PC-05,tier1,C031-C01,C031-C01,,,phase_change,vaporization_present,no,,,,reported,Whether phase-change model is active,"PDF p.8, case definition",text,complete,verified,,PAR-C031-0014,CTX-C031-C031-C01,simulated_output,,,,,,,,,PROC-C031-001,LOC-C031-0006,,,1.1
C031,C-PC-05,tier1,C031-C02,C031-C02,,,shock_structure,incident_shock_Mach,1.47,,,,reported,Incident planar shock Mach,"PDF p.8, case definition",text,complete,verified,,PAR-C031-0015,CTX-C031-C031-C02,operating_condition,incident_shock,NV,,,,,,DIM-C031-004,,LOC-C031-0006,,,1.1
C031,C-PC-05,tier1,C031-C02,C031-C02,,,phase_change,vaporization_present,yes,,,,reported,Whether phase-change model is active,"PDF p.8, case definition",text,complete,verified,,PAR-C031-0016,CTX-C031-C031-C02,simulated_output,,,,,,,,,PROC-C031-001,LOC-C031-0006,,,1.1
C031,C-PC-05,tier1,C031-C03,C031-C03,,,shock_structure,incident_shock_Mach,1.47,,,,reported,Incident planar shock Mach,"PDF p.8, case definition",text,complete,verified,,PAR-C031-0017,CTX-C031-C031-C03,operating_condition,incident_shock,NV,,,,,,DIM-C031-005,,LOC-C031-0006,,,1.1
C031,C-PC-05,tier1,C031-C03,C031-C03,,,phase_change,vaporization_present,yes,,,,reported,Whether phase-change model is active,"PDF p.8, case definition",text,complete,verified,,PAR-C031-0018,CTX-C031-C031-C03,simulated_output,,,,,,,,,PROC-C031-001,LOC-C031-0006,,,1.1
C031,C-PC-05,tier1,C031-C04,C031-C04,,,shock_structure,incident_shock_Mach,1.37,,,,reported,Incident planar shock Mach,"PDF p.18, case definition",text,complete,verified,,PAR-C031-0019,CTX-C031-C031-C04,operating_condition,incident_shock,NV,,,,,,DIM-C031-006,,LOC-C031-0007,,,1.1
C031,C-PC-05,tier1,C031-C04,C031-C04,,,phase_change,vaporization_present,yes,,,,reported,Whether phase-change model is active,"PDF p.8, case definition",text,complete,verified,,PAR-C031-0020,CTX-C031-C031-C04,simulated_output,,,,,,,,,PROC-C031-001,LOC-C031-0006,,,1.1
C031,C-PC-05,tier1,C031-C05,C031-C05,,,shock_structure,incident_shock_Mach,1.27,,,,reported,Incident planar shock Mach,"PDF p.18, case definition",text,complete,verified,,PAR-C031-0021,CTX-C031-C031-C05,operating_condition,incident_shock,NV,,,,,,DIM-C031-007,,LOC-C031-0007,,,1.1
C031,C-PC-05,tier1,C031-C05,C031-C05,,,phase_change,vaporization_present,yes,,,,reported,Whether phase-change model is active,"PDF p.8, case definition",text,complete,verified,,PAR-C031-0022,CTX-C031-C031-C05,simulated_output,,,,,,,,,PROC-C031-001,LOC-C031-0006,,,1.1
D017,D-DW-02,tier1,ALL,ALL,,,study_context,study_type,mixed,,,,reported,Liquid-fueled detonation experiment with PDPA initial characterization and planar Mie-scattering snapshots; reduced 0D model comparison.,"PDF p.1, Abstract",text,complete,verified,,PAR-D017-0001,CTX-D017-ALL,classification,,,,,,,,,,LOC-D017-0001,,,1.1
D017,D-DW-02,tier1,ALL,ALL,,,study_context,application_context,Micron-droplet detonation benchmark for concurrent breakup/evaporation and canonical-model transfer limits.,,,,reported,Pilot-role context,"PDF p.1, Abstract",text,complete,verified,,PAR-D017-0002,CTX-D017-ALL,descriptive_state,,,,,,,,,,LOC-D017-0001,,,1.1
D017,D-DW-02,tier1,ALL,ALL,,,mixing,equivalence_ratio,0.62 ± 0.09,,,,reported,Measured droplet-spray equivalence ratio,"PDF p.5, methods",text,complete,verified,,PAR-D017-0003,CTX-D017-ALL,measured_output,,,,,,,,,PROC-D017-001,LOC-D017-0002,,,1.1
D017,D-DW-02,tier1,ALL,ALL,,,rde_detonation,detonation_wave_velocity,1897.46 ± 59.80,m/s,,,reported,Measured mean wave speed,"PDF p.6, results",text,complete,verified,,PAR-D017-0004,CTX-D017-ALL,measured_output,,,,,,,,,PROC-D017-001,LOC-D017-0003,,,1.1
D017,D-DW-02,tier1,ALL,ALL,,,spray_initial,D10,5.5,μm,5.5e-06,m,reported,Number-mean diameter,"PDF p.4, Table 2",text,complete,verified,,PAR-D017-0005,CTX-D017-ALL,initial_condition,,,,,,,,,,LOC-D017-0004,,,1.1
D017,D-DW-02,tier1,ALL,ALL,,,spray_initial,D32,40.7,μm,4.07e-05,m,reported,Sauter mean diameter,"PDF p.4, Table 2",text,complete,verified,,PAR-D017-0006,CTX-D017-ALL,initial_condition,,,,,,,,,,LOC-D017-0004,,,1.1
D017,D-DW-02,tier1,ALL,ALL,,,spray_initial,polydispersity,"D10=5.5, D30=12.6, D32=40.7, D43=89.6 μm",,,,reported,Measured in-situ distribution statistics,"PDF p.4, Table 2",table,complete,verified,,PAR-D017-0007,CTX-D017-ALL,initial_condition,,,,,,,,,,LOC-D017-0004,,,1.1
D017,D-DW-02,tier1,ALL,ALL,,,phase_change,droplet_lifetime,10.88,mm,,,reported,Observed bulk survival distance behind detonation front,"PDF p.6, image processing",text,complete,verified,"Distance, not time; schema unit mismatch recorded.",PAR-D017-0008,CTX-D017-ALL,measured_output,,,,,,,,,PROC-D017-001,LOC-D017-0005,,,1.1
D017,D-DW-02,tier1,ALL,ALL,,,dimensionless_numbers,We_reported,O(10^4–10^5),,,,reported,ρg u_rel² d_p/σ at nominal post-shock conditions,"PDF p.1, Abstract",text,complete,verified,,PAR-D017-0009,CTX-D017-ALL,operating_condition,shock_droplet_loading,,,,,HIST-D017-001,,DIM-D017-001,,LOC-D017-0001,,,1.1
D017,D-DW-02,tier1,D017-D1,D017-D1,,,droplet_initial,droplet_diameter_initial,1,μm,1e-06,m,reported,Modeled parent diameter,"PDF p.8, model setup",text,complete,verified,,PAR-D017-0010,CTX-D017-D017-D1,model_input,,,,,,,,,,LOC-D017-0006,,,1.1
D017,D-DW-02,tier1,D017-D1,D017-D1,,,phase_change,droplet_lifetime,0.84,mm,,,reported,"Predicted extinction distance; deformation+evaporation, no breakup","PDF p.9, Table 4",table,complete,verified,,PAR-D017-0011,CTX-D017-D017-D1,simulated_output,,,,,,,,,PROC-D017-001,LOC-D017-0007,,,1.1
D017,D-DW-02,tier1,D017-D1,D017-D1,,,phase_change,droplet_lifetime,0.04,mm,,,reported,Predicted extinction distance; KH-RT breakup+evaporation,"PDF p.9, Table 4",table,complete,verified,,PAR-D017-0012,CTX-D017-D017-D1,simulated_output,,,,,,,,,PROC-D017-001,LOC-D017-0007,,,1.1
D017,D-DW-02,tier1,D017-D1,D017-D1,,,phase_change,droplet_lifetime,0.075,mm,,,reported,Predicted extinction distance; WERT49 breakup+evaporation,"PDF p.9, Table 4",table,complete,verified,,PAR-D017-0013,CTX-D017-D017-D1,simulated_output,,,,,,,,,PROC-D017-001,LOC-D017-0007,,,1.1
D017,D-DW-02,tier1,D017-D5,D017-D5,,,droplet_initial,droplet_diameter_initial,5,μm,4.9999999999999996e-06,m,reported,Modeled parent diameter,"PDF p.8, model setup",text,complete,verified,,PAR-D017-0014,CTX-D017-D017-D5,model_input,,,,,,,,,,LOC-D017-0006,,,1.1
